l1,net_value,tokens,option_test,option_test,option_test,option_test,option_test,price,price
2024-05-24 07:00:00,37031.8,0.0,10.0,10.0,0.0,0.0,0.0,3703.18,1.0
2024-05-24 08:00:00,37074.15,0.0,10.0,10.0,0.0,0.0,0.0,3707.415,1.0
2024-05-24 09:00:00,37184.05,0.0,10.0,10.0,0.0,0.0,0.0,3718.405,1.0
2024-05-24 10:00:00,37268.5,0.0,10.0,10.0,0.0,0.0,0.0,3726.85,1.0
2024-05-24 11:00:00,37421.05,0.0,10.0,10.0,0.0,0.0,0.0,3742.105,1.0
2024-05-24 12:00:00,37468.467,0.0,10.0,10.0,0.0,0.0,0.0,3746.847,1.0
2024-05-24 13:00:00,37147.333,0.0,10.0,10.0,0.0,0.0,0.0,3714.733,1.0
2024-05-24 14:00:00,37375.0,0.0,10.0,10.0,0.0,0.0,0.0,3737.5,1.0
2024-05-24 15:00:00,37258.967,0.0,10.0,10.0,0.0,0.0,0.0,3725.897,1.0
2024-05-24 16:00:00,36914.667,0.0,10.0,10.0,0.0,0.0,0.0,3691.467,1.0
2024-05-24 17:00:00,37386.633,0.0,10.0,10.0,0.0,0.0,0.0,3738.663,1.0
2024-05-24 18:00:00,37632.867,0.0,10.0,10.0,0.0,0.0,0.0,3763.287,1.0
2024-05-24 19:00:00,37720.933,0.0,10.0,10.0,0.0,0.0,0.0,3772.093,1.0
2024-05-24 20:00:00,37638.9,0.0,10.0,10.0,0.0,0.0,0.0,3763.89,1.0
2024-05-24 21:00:00,37637.067,0.0,10.0,10.0,0.0,0.0,0.0,3763.707,1.0
2024-05-24 22:00:00,37657.6,0.0,10.0,10.0,0.0,0.0,0.0,3765.76,1.0
2024-05-24 23:00:00,37556.667,0.0,10.0,10.0,0.0,0.0,0.0,3755.667,1.0
2024-05-25 00:00:00,37406.533,0.0,10.0,10.0,0.0,0.0,0.0,3740.653,1.0
2024-05-25 01:00:00,37467.2,0.0,10.0,10.0,0.0,0.0,0.0,3746.72,1.0
2024-05-25 02:00:00,37554.733,0.0,10.0,10.0,0.0,0.0,0.0,3755.473,1.0
2024-05-25 03:00:00,37709.167,0.0,10.0,10.0,0.0,0.0,0.0,3770.917,1.0
2024-05-25 04:00:00,37962.667,0.0,10.0,10.0,0.0,0.0,0.0,3796.267,1.0
2024-05-25 05:00:00,37785.9,0.0,10.0,10.0,0.0,0.0,0.0,3778.59,1.0
2024-05-25 06:00:00,37742.967,0.0,10.0,10.0,0.0,0.0,0.0,3774.297,1.0
2024-05-25 07:00:00,37730.5,0.0,10.0,10.0,0.0,0.0,0.0,3773.05,1.0
2024-05-25 08:00:00,37708.433,0.0,10.0,10.0,0.0,0.0,0.0,3770.843,1.0
2024-05-25 09:00:00,37825.4,0.0,10.0,10.0,0.0,0.0,0.0,3782.54,1.0
2024-05-25 10:00:00,37960.633,0.0,10.0,10.0,0.0,0.0,0.0,3796.063,1.0
2024-05-25 11:00:00,37700.1,0.0,10.0,10.0,0.0,0.0,0.0,3770.01,1.0
2024-05-25 12:00:00,37673.167,0.0,10.0,10.0,0.0,0.0,0.0,3767.317,1.0
2024-05-25 13:00:00,37613.033,0.0,10.0,10.0,0.0,0.0,0.0,3761.303,1.0
2024-05-25 14:00:00,37765.167,0.0,10.0,10.0,0.0,0.0,0.0,3776.517,1.0
2024-05-25 15:00:00,37699.533,0.0,10.0,10.0,0.0,0.0,0.0,3769.953,1.0
2024-05-25 16:00:00,37765.867,0.0,10.0,10.0,0.0,0.0,0.0,3776.587,1.0
2024-05-25 17:00:00,37653.4,0.0,10.0,10.0,0.0,0.0,0.0,3765.34,1.0
2024-05-25 18:00:00,37823.067,0.0,10.0,10.0,0.0,0.0,0.0,3782.307,1.0
2024-05-25 19:00:00,37830.733,0.0,10.0,10.0,0.0,0.0,0.0,3783.073,1.0
2024-05-25 20:00:00,37723.0,0.0,10.0,10.0,0.0,0.0,0.0,3772.3,1.0
2024-05-25 21:00:00,37692.067,0.0,10.0,10.0,0.0,0.0,0.0,3769.207,1.0
2024-05-25 22:00:00,37627.233,0.0,10.0,10.0,0.0,0.0,0.0,3762.723,1.0
2024-05-25 23:00:00,37744.767,0.0,10.0,10.0,0.0,0.0,0.0,3774.477,1.0
2024-05-26 00:00:00,37726.833,0.0,10.0,10.0,0.0,0.0,0.0,3772.683,1.0
2024-05-26 01:00:00,37832.7,0.0,10.0,10.0,0.0,0.0,0.0,3783.27,1.0
2024-05-26 02:00:00,37622.867,0.0,10.0,10.0,0.0,0.0,0.0,3762.287,1.0
2024-05-26 03:00:00,37947.7,0.0,10.0,10.0,0.0,0.0,0.0,3794.77,1.0
2024-05-26 04:00:00,37740.733,0.0,10.0,10.0,0.0,0.0,0.0,3774.073,1.0
2024-05-26 05:00:00,37863.7,0.0,10.0,10.0,0.0,0.0,0.0,3786.37,1.0
2024-05-26 06:00:00,37846.1,0.0,10.0,10.0,0.0,0.0,0.0,3784.61,1.0
2024-05-26 07:00:00,38152.567,0.0,10.0,10.0,0.0,0.0,0.0,3815.257,1.0
2024-05-26 08:00:00,38176.833,0.0,10.0,10.0,0.0,0.0,0.0,3817.683,1.0
2024-05-26 09:00:00,38227.4,0.0,10.0,10.0,0.0,0.0,0.0,3822.74,1.0
2024-05-26 10:00:00,38337.767,0.0,10.0,10.0,0.0,0.0,0.0,3833.777,1.0
2024-05-26 11:00:00,38326.367,0.0,10.0,10.0,0.0,0.0,0.0,3832.637,1.0
2024-05-26 12:00:00,38339.9,0.0,10.0,10.0,0.0,0.0,0.0,3833.99,1.0
2024-05-26 13:00:00,38321.667,0.0,10.0,10.0,0.0,0.0,0.0,3832.167,1.0
2024-05-26 14:00:00,38817.6,0.0,10.0,10.0,0.0,0.0,0.0,3881.76,1.0
2024-05-26 15:00:00,38591.8,0.0,10.0,10.0,0.0,0.0,0.0,3859.18,1.0
2024-05-26 16:00:00,38968.767,0.0,10.0,10.0,0.0,0.0,0.0,3896.877,1.0
2024-05-26 17:00:00,38743.533,0.0,10.0,10.0,0.0,0.0,0.0,3874.353,1.0
2024-05-26 18:00:00,38757.233,0.0,10.0,10.0,0.0,0.0,0.0,3875.723,1.0
2024-05-26 19:00:00,39060.3,0.0,10.0,10.0,0.0,0.0,0.0,3906.03,1.0
2024-05-26 20:00:00,38926.1,0.0,10.0,10.0,0.0,0.0,0.0,3892.61,1.0
2024-05-26 21:00:00,38773.6,0.0,10.0,10.0,0.0,0.0,0.0,3877.36,1.0
2024-05-26 22:00:00,38671.667,0.0,10.0,10.0,0.0,0.0,0.0,3867.167,1.0
2024-05-26 23:00:00,38568.033,0.0,10.0,10.0,0.0,0.0,0.0,3856.803,1.0
2024-05-27 00:00:00,38719.567,0.0,10.0,10.0,0.0,0.0,0.0,3871.957,1.0
2024-05-27 01:00:00,39152.033,0.0,10.0,10.0,0.0,0.0,0.0,3915.203,1.0
2024-05-27 02:00:00,39481.067,0.0,10.0,10.0,0.0,0.0,0.0,3948.107,1.0
2024-05-27 03:00:00,39475.1,0.0,10.0,10.0,0.0,0.0,0.0,3947.51,1.0
2024-05-27 04:00:00,39530.9,0.0,10.0,10.0,0.0,0.0,0.0,3953.09,1.0
2024-05-27 05:00:00,39352.133,0.0,10.0,10.0,0.0,0.0,0.0,3935.213,1.0
2024-05-27 06:00:00,39212.3,0.0,10.0,10.0,0.0,0.0,0.0,3921.23,1.0
2024-05-27 07:00:00,39459.167,0.0,10.0,10.0,0.0,0.0,0.0,3945.917,1.0
2024-05-27 08:00:00,39440.4,0.0,10.0,10.0,0.0,0.0,0.0,3944.04,1.0
2024-05-27 09:00:00,39398.733,0.0,10.0,10.0,0.0,0.0,0.0,3939.873,1.0
2024-05-27 10:00:00,39371.667,0.0,10.0,10.0,0.0,0.0,0.0,3937.167,1.0
2024-05-27 11:00:00,39323.167,0.0,10.0,10.0,0.0,0.0,0.0,3932.317,1.0
2024-05-27 12:00:00,39455.233,0.0,10.0,10.0,0.0,0.0,0.0,3945.523,1.0
2024-05-27 13:00:00,39595.167,0.0,10.0,10.0,0.0,0.0,0.0,3959.517,1.0
2024-05-27 14:00:00,39766.4,0.0,10.0,10.0,0.0,0.0,0.0,3976.64,1.0
2024-05-27 15:00:00,39932.1,0.0,10.0,10.0,0.0,0.0,0.0,3993.21,1.0
2024-05-27 16:00:00,39788.4,0.0,10.0,10.0,0.0,0.0,0.0,3978.84,1.0
2024-05-27 17:00:00,39725.667,0.0,10.0,10.0,0.0,0.0,0.0,3972.567,1.0
2024-05-27 18:00:00,39576.067,0.0,10.0,10.0,0.0,0.0,0.0,3957.607,1.0
2024-05-27 19:00:00,39051.033,0.0,10.0,10.0,0.0,0.0,0.0,3905.103,1.0
2024-05-27 20:00:00,39215.233,0.0,10.0,10.0,0.0,0.0,0.0,3921.523,1.0
2024-05-27 21:00:00,39246.2,0.0,10.0,10.0,0.0,0.0,0.0,3924.62,1.0
2024-05-27 22:00:00,39171.9,0.0,10.0,10.0,0.0,0.0,0.0,3917.19,1.0
2024-05-27 23:00:00,39258.7,0.0,10.0,10.0,0.0,0.0,0.0,3925.87,1.0
2024-05-28 00:00:00,39038.767,0.0,10.0,10.0,0.0,0.0,0.0,3903.877,1.0
2024-05-28 01:00:00,38777.633,0.0,10.0,10.0,0.0,0.0,0.0,3877.763,1.0
2024-05-28 02:00:00,38924.433,0.0,10.0,10.0,0.0,0.0,0.0,3892.443,1.0
2024-05-28 03:00:00,38779.433,0.0,10.0,10.0,0.0,0.0,0.0,3877.943,1.0
2024-05-28 04:00:00,38636.433,0.0,10.0,10.0,0.0,0.0,0.0,3863.643,1.0
2024-05-28 05:00:00,38809.233,0.0,10.0,10.0,0.0,0.0,0.0,3880.923,1.0
2024-05-28 06:00:00,38816.1,0.0,10.0,10.0,0.0,0.0,0.0,3881.61,1.0
2024-05-28 07:00:00,38715.867,0.0,10.0,10.0,0.0,0.0,0.0,3871.587,1.0
2024-05-28 08:00:00,39020.133,0.0,10.0,10.0,0.0,0.0,0.0,3902.013,1.0
2024-05-28 09:00:00,39101.0,0.0,10.0,10.0,0.0,0.0,0.0,3910.1,1.0
2024-05-28 10:00:00,39267.267,0.0,10.0,10.0,0.0,0.0,0.0,3926.727,1.0
2024-05-28 11:00:00,39284.933,0.0,10.0,10.0,0.0,0.0,0.0,3928.493,1.0
2024-05-28 12:00:00,39257.233,0.0,10.0,10.0,0.0,0.0,0.0,3925.723,1.0
2024-05-28 13:00:00,38878.467,0.0,10.0,10.0,0.0,0.0,0.0,3887.847,1.0
2024-05-28 14:00:00,38803.1,0.0,10.0,10.0,0.0,0.0,0.0,3880.31,1.0
2024-05-28 15:00:00,38853.733,0.0,10.0,10.0,0.0,0.0,0.0,3885.373,1.0
2024-05-28 16:00:00,38531.933,0.0,10.0,10.0,0.0,0.0,0.0,3853.193,1.0
2024-05-28 17:00:00,38498.967,0.0,10.0,10.0,0.0,0.0,0.0,3849.897,1.0
2024-05-28 18:00:00,38206.433,0.0,10.0,10.0,0.0,0.0,0.0,3820.643,1.0
2024-05-28 19:00:00,38677.367,0.0,10.0,10.0,0.0,0.0,0.0,3867.737,1.0
2024-05-28 20:00:00,38575.333,0.0,10.0,10.0,0.0,0.0,0.0,3857.533,1.0
2024-05-28 21:00:00,38745.8,0.0,10.0,10.0,0.0,0.0,0.0,3874.58,1.0
2024-05-28 22:00:00,38893.567,0.0,10.0,10.0,0.0,0.0,0.0,3889.357,1.0
2024-05-28 23:00:00,38699.6,0.0,10.0,10.0,0.0,0.0,0.0,3869.96,1.0
2024-05-29 00:00:00,38691.267,0.0,10.0,10.0,0.0,0.0,0.0,3869.127,1.0
2024-05-29 01:00:00,38670.5,0.0,10.0,10.0,0.0,0.0,0.0,3867.05,1.0
2024-05-29 02:00:00,38742.933,0.0,10.0,10.0,0.0,0.0,0.0,3874.293,1.0
2024-05-29 03:00:00,38752.867,0.0,10.0,10.0,0.0,0.0,0.0,3875.287,1.0
2024-05-29 04:00:00,39013.433,0.0,10.0,10.0,0.0,0.0,0.0,3901.343,1.0
2024-05-29 05:00:00,38973.5,0.0,10.0,10.0,0.0,0.0,0.0,3897.35,1.0
2024-05-29 06:00:00,38849.333,0.0,10.0,10.0,0.0,0.0,0.0,3884.933,1.0
2024-05-29 07:00:00,38553.433,0.0,10.0,10.0,0.0,0.0,0.0,3855.343,1.0
2024-05-29 08:00:00,38237.033,0.0,10.0,10.0,0.0,0.0,0.0,3823.703,1.0
2024-05-29 09:00:00,38271.2,0.0,10.0,10.0,0.0,0.0,0.0,3827.12,1.0
2024-05-29 10:00:00,38477.8,0.0,10.0,10.0,0.0,0.0,0.0,3847.78,1.0
2024-05-29 11:00:00,38340.7,0.0,10.0,10.0,0.0,0.0,0.0,3834.07,1.0
2024-05-29 12:00:00,38394.967,0.0,10.0,10.0,0.0,0.0,0.0,3839.497,1.0
2024-05-29 13:00:00,38183.667,0.0,10.0,10.0,0.0,0.0,0.0,3818.367,1.0
2024-05-29 14:00:00,38056.6,0.0,10.0,10.0,0.0,0.0,0.0,3805.66,1.0
2024-05-29 15:00:00,37748.9,0.0,10.0,10.0,0.0,0.0,0.0,3774.89,1.0
2024-05-29 16:00:00,37857.867,0.0,10.0,10.0,0.0,0.0,0.0,3785.787,1.0
2024-05-29 17:00:00,37882.2,0.0,10.0,10.0,0.0,0.0,0.0,3788.22,1.0
2024-05-29 18:00:00,37732.4,0.0,10.0,10.0,0.0,0.0,0.0,3773.24,1.0
2024-05-29 19:00:00,37723.233,0.0,10.0,10.0,0.0,0.0,0.0,3772.323,1.0
2024-05-29 20:00:00,37770.467,0.0,10.0,10.0,0.0,0.0,0.0,3777.047,1.0
2024-05-29 21:00:00,37989.167,0.0,10.0,10.0,0.0,0.0,0.0,3798.917,1.0
2024-05-29 22:00:00,38023.333,0.0,10.0,10.0,0.0,0.0,0.0,3802.333,1.0
2024-05-29 23:00:00,37856.533,0.0,10.0,10.0,0.0,0.0,0.0,3785.653,1.0
2024-05-30 00:00:00,37721.8,0.0,10.0,10.0,0.0,0.0,0.0,3772.18,1.0
2024-05-30 01:00:00,37905.233,0.0,10.0,10.0,0.0,0.0,0.0,3790.523,1.0
2024-05-30 02:00:00,37966.933,0.0,10.0,10.0,0.0,0.0,0.0,3796.693,1.0
2024-05-30 03:00:00,38128.2,0.0,10.0,10.0,0.0,0.0,0.0,3812.82,1.0
2024-05-30 04:00:00,38004.333,0.0,10.0,10.0,0.0,0.0,0.0,3800.433,1.0
2024-05-30 05:00:00,38031.467,0.0,10.0,10.0,0.0,0.0,0.0,3803.147,1.0
2024-05-30 06:00:00,37577.7,0.0,10.0,10.0,0.0,0.0,0.0,3757.77,1.0
2024-05-30 07:00:00,37382.333,0.0,10.0,10.0,0.0,0.0,0.0,3738.233,1.0
2024-05-30 08:00:00,37537.133,0.0,10.0,10.0,0.0,0.0,0.0,3753.713,1.0
2024-05-30 09:00:00,37506.467,0.0,10.0,10.0,0.0,0.0,0.0,3750.647,1.0
2024-05-30 10:00:00,37627.967,0.0,10.0,10.0,0.0,0.0,0.0,3762.797,1.0
2024-05-30 11:00:00,37562.967,0.0,10.0,10.0,0.0,0.0,0.0,3756.297,1.0
2024-05-30 12:00:00,37846.9,0.0,10.0,10.0,0.0,0.0,0.0,3784.69,1.0
2024-05-30 13:00:00,38095.933,0.0,10.0,10.0,0.0,0.0,0.0,3809.593,1.0
2024-05-30 14:00:00,37880.233,0.0,10.0,10.0,0.0,0.0,0.0,3788.023,1.0
2024-05-30 15:00:00,37983.567,0.0,10.0,10.0,0.0,0.0,0.0,3798.357,1.0
2024-05-30 16:00:00,37994.433,0.0,10.0,10.0,0.0,0.0,0.0,3799.443,1.0
2024-05-30 17:00:00,38378.967,0.0,10.0,10.0,0.0,0.0,0.0,3837.897,1.0
2024-05-30 18:00:00,38375.4,0.0,10.0,10.0,0.0,0.0,0.0,3837.54,1.0
2024-05-30 19:00:00,37791.9,0.0,10.0,10.0,0.0,0.0,0.0,3779.19,1.0
2024-05-30 20:00:00,37514.067,0.0,10.0,10.0,0.0,0.0,0.0,3751.407,1.0
2024-05-30 21:00:00,37667.267,0.0,10.0,10.0,0.0,0.0,0.0,3766.727,1.0
2024-05-30 22:00:00,37611.5,0.0,10.0,10.0,0.0,0.0,0.0,3761.15,1.0
2024-05-30 23:00:00,37636.6,0.0,10.0,10.0,0.0,0.0,0.0,3763.66,1.0
2024-05-31 00:00:00,37681.867,0.0,10.0,10.0,0.0,0.0,0.0,3768.187,1.0
2024-05-31 01:00:00,37627.233,0.0,10.0,10.0,0.0,0.0,0.0,3762.723,1.0
2024-05-31 02:00:00,37683.133,0.0,10.0,10.0,0.0,0.0,0.0,3768.313,1.0
2024-05-31 03:00:00,37769.8,0.0,10.0,10.0,0.0,0.0,0.0,3776.98,1.0
2024-05-31 04:00:00,37798.5,0.0,10.0,10.0,0.0,0.0,0.0,3779.85,1.0
2024-05-31 05:00:00,37619.067,0.0,10.0,10.0,0.0,0.0,0.0,3761.907,1.0
2024-05-31 06:00:00,37549.133,0.0,10.0,10.0,0.0,0.0,0.0,3754.913,1.0
2024-05-31 07:00:00,37402.433,0.0,10.0,10.0,0.0,0.0,0.0,3740.243,1.0
2024-05-31 08:00:00,37521.333,0.0,10.0,10.0,0.0,0.0,0.0,3752.133,1.0
2024-05-31 09:00:00,37604.8,0.0,10.0,10.0,0.0,0.0,0.0,3760.48,1.0
2024-05-31 10:00:00,37990.833,0.0,10.0,10.0,0.0,0.0,0.0,3799.083,1.0
2024-05-31 11:00:00,38264.767,0.0,10.0,10.0,0.0,0.0,0.0,3826.477,1.0
2024-05-31 12:00:00,38454.3,0.0,10.0,10.0,0.0,0.0,0.0,3845.43,1.0
2024-05-31 13:00:00,38170.1,0.0,10.0,10.0,0.0,0.0,0.0,3817.01,1.0
2024-05-31 14:00:00,37894.9,0.0,10.0,10.0,0.0,0.0,0.0,3789.49,1.0
2024-05-31 15:00:00,37613.8,0.0,10.0,10.0,0.0,0.0,0.0,3761.38,1.0
2024-05-31 16:00:00,37717.3,0.0,10.0,10.0,0.0,0.0,0.0,3771.73,1.0
2024-05-31 17:00:00,37867.1,0.0,10.0,10.0,0.0,0.0,0.0,3786.71,1.0
2024-05-31 18:00:00,38073.7,0.0,10.0,10.0,0.0,0.0,0.0,3807.37,1.0
2024-05-31 19:00:00,38117.7,0.0,10.0,10.0,0.0,0.0,0.0,3811.77,1.0
2024-05-31 20:00:00,38150.4,0.0,10.0,10.0,0.0,0.0,0.0,3815.04,1.0
2024-05-31 21:00:00,38101.5,0.0,10.0,10.0,0.0,0.0,0.0,3810.15,1.0
2024-05-31 22:00:00,37898.2,0.0,10.0,10.0,0.0,0.0,0.0,3789.82,1.0
2024-05-31 23:00:00,37845.0,0.0,10.0,10.0,0.0,0.0,0.0,3784.5,1.0
2024-06-01 00:00:00,37840.6,0.0,10.0,10.0,0.0,0.0,0.0,3784.06,1.0
2024-06-01 01:00:00,37848.0,0.0,10.0,10.0,0.0,0.0,0.0,3784.8,1.0
2024-06-01 02:00:00,37982.5,0.0,10.0,10.0,0.0,0.0,0.0,3798.25,1.0
2024-06-01 03:00:00,38003.5,0.0,10.0,10.0,0.0,0.0,0.0,3800.35,1.0
2024-06-01 04:00:00,38049.2,0.0,10.0,10.0,0.0,0.0,0.0,3804.92,1.0
2024-06-01 05:00:00,38095.8,0.0,10.0,10.0,0.0,0.0,0.0,3809.58,1.0
2024-06-01 06:00:00,38112.9,0.0,10.0,10.0,0.0,0.0,0.0,3811.29,1.0
2024-06-01 07:00:00,37894.7,0.0,10.0,10.0,0.0,0.0,0.0,3789.47,1.0
2024-06-01 08:00:00,38162.7,0.0,10.0,10.0,0.0,0.0,0.0,3816.27,1.0
2024-06-01 09:00:00,38132.2,0.0,10.0,10.0,0.0,0.0,0.0,3813.22,1.0
2024-06-01 10:00:00,38051.6,0.0,10.0,10.0,0.0,0.0,0.0,3805.16,1.0
2024-06-01 11:00:00,38090.7,0.0,10.0,10.0,0.0,0.0,0.0,3809.07,1.0
2024-06-01 12:00:00,38175.8,0.0,10.0,10.0,0.0,0.0,0.0,3817.58,1.0
2024-06-01 13:00:00,38266.7,0.0,10.0,10.0,0.0,0.0,0.0,3826.67,1.0
2024-06-01 14:00:00,38297.4,0.0,10.0,10.0,0.0,0.0,0.0,3829.74,1.0
2024-06-01 15:00:00,38210.1,0.0,10.0,10.0,0.0,0.0,0.0,3821.01,1.0
2024-06-01 16:00:00,38203.0,0.0,10.0,10.0,0.0,0.0,0.0,3820.3,1.0
2024-06-01 17:00:00,38258.2,0.0,10.0,10.0,0.0,0.0,0.0,3825.82,1.0
2024-06-01 18:00:00,38231.4,0.0,10.0,10.0,0.0,0.0,0.0,3823.14,1.0
2024-06-01 19:00:00,38289.1,0.0,10.0,10.0,0.0,0.0,0.0,3828.91,1.0
2024-06-01 20:00:00,38289.7,0.0,10.0,10.0,0.0,0.0,0.0,3828.97,1.0
2024-06-01 21:00:00,38407.5,0.0,10.0,10.0,0.0,0.0,0.0,3840.75,1.0
2024-06-01 22:00:00,38455.3,0.0,10.0,10.0,0.0,0.0,0.0,3845.53,1.0
2024-06-01 23:00:00,38385.7,0.0,10.0,10.0,0.0,0.0,0.0,3838.57,1.0
2024-06-02 00:00:00,38564.2,0.0,10.0,10.0,0.0,0.0,0.0,3856.42,1.0
2024-06-02 01:00:00,38438.8,0.0,10.0,10.0,0.0,0.0,0.0,3843.88,1.0
2024-06-02 02:00:00,38235.3,0.0,10.0,10.0,0.0,0.0,0.0,3823.53,1.0
2024-06-02 03:00:00,38280.7,0.0,10.0,10.0,0.0,0.0,0.0,3828.07,1.0
2024-06-02 04:00:00,38390.3,0.0,10.0,10.0,0.0,0.0,0.0,3839.03,1.0
2024-06-02 05:00:00,38274.3,0.0,10.0,10.0,0.0,0.0,0.0,3827.43,1.0
2024-06-02 06:00:00,38347.0,0.0,10.0,10.0,0.0,0.0,0.0,3834.7,1.0
2024-06-02 07:00:00,38153.8,0.0,10.0,10.0,0.0,0.0,0.0,3815.38,1.0
2024-06-02 08:00:00,38111.8,0.0,10.0,10.0,0.0,0.0,0.0,3811.18,1.0
2024-06-02 09:00:00,37978.0,0.0,10.0,10.0,0.0,0.0,0.0,3797.8,1.0
2024-06-02 10:00:00,37976.2,0.0,10.0,10.0,0.0,0.0,0.0,3797.62,1.0
2024-06-02 11:00:00,38213.9,0.0,10.0,10.0,0.0,0.0,0.0,3821.39,1.0
2024-06-02 12:00:00,38071.0,0.0,10.0,10.0,0.0,0.0,0.0,3807.1,1.0
2024-06-02 13:00:00,38144.3,0.0,10.0,10.0,0.0,0.0,0.0,3814.43,1.0
2024-06-02 14:00:00,38231.4,0.0,10.0,10.0,0.0,0.0,0.0,3823.14,1.0
2024-06-02 15:00:00,38153.7,0.0,10.0,10.0,0.0,0.0,0.0,3815.37,1.0
2024-06-02 16:00:00,38080.7,0.0,10.0,10.0,0.0,0.0,0.0,3808.07,1.0
2024-06-02 17:00:00,37904.7,0.0,10.0,10.0,0.0,0.0,0.0,3790.47,1.0
2024-06-02 18:00:00,37866.0,0.0,10.0,10.0,0.0,0.0,0.0,3786.6,1.0
2024-06-02 19:00:00,37994.1,0.0,10.0,10.0,0.0,0.0,0.0,3799.41,1.0
2024-06-02 20:00:00,38043.7,0.0,10.0,10.0,0.0,0.0,0.0,3804.37,1.0
2024-06-02 21:00:00,38011.5,0.0,10.0,10.0,0.0,0.0,0.0,3801.15,1.0
2024-06-02 22:00:00,37987.8,0.0,10.0,10.0,0.0,0.0,0.0,3798.78,1.0
2024-06-02 23:00:00,38024.2,0.0,10.0,10.0,0.0,0.0,0.0,3802.42,1.0
2024-06-03 00:00:00,37896.1,0.0,10.0,10.0,0.0,0.0,0.0,3789.61,1.0
2024-06-03 01:00:00,38202.2,0.0,10.0,10.0,0.0,0.0,0.0,3820.22,1.0
2024-06-03 02:00:00,38275.2,0.0,10.0,10.0,0.0,0.0,0.0,3827.52,1.0
2024-06-03 03:00:00,38172.3,0.0,10.0,10.0,0.0,0.0,0.0,3817.23,1.0
2024-06-03 04:00:00,38369.5,0.0,10.0,10.0,0.0,0.0,0.0,3836.95,1.0
2024-06-03 05:00:00,38321.4,0.0,10.0,10.0,0.0,0.0,0.0,3832.14,1.0
2024-06-03 06:00:00,38463.6,0.0,10.0,10.0,0.0,0.0,0.0,3846.36,1.0
2024-06-03 07:00:00,38336.4,0.0,10.0,10.0,0.0,0.0,0.0,3833.64,1.0
2024-06-03 08:00:00,38436.6,0.0,10.0,10.0,0.0,0.0,0.0,3843.66,1.0
2024-06-03 09:00:00,38355.6,0.0,10.0,10.0,0.0,0.0,0.0,3835.56,1.0
2024-06-03 10:00:00,38271.1,0.0,10.0,10.0,0.0,0.0,0.0,3827.11,1.0
2024-06-03 11:00:00,38272.6,0.0,10.0,10.0,0.0,0.0,0.0,3827.26,1.0
2024-06-03 12:00:00,38562.5,0.0,10.0,10.0,0.0,0.0,0.0,3856.25,1.0
2024-06-03 13:00:00,38606.3,0.0,10.0,10.0,0.0,0.0,0.0,3860.63,1.0
2024-06-03 14:00:00,38261.9,0.0,10.0,10.0,0.0,0.0,0.0,3826.19,1.0
2024-06-03 15:00:00,38035.8,0.0,10.0,10.0,0.0,0.0,0.0,3803.58,1.0
2024-06-03 16:00:00,37851.2,0.0,10.0,10.0,0.0,0.0,0.0,3785.12,1.0
2024-06-03 17:00:00,37946.0,0.0,10.0,10.0,0.0,0.0,0.0,3794.6,1.0
2024-06-03 18:00:00,37938.9,0.0,10.0,10.0,0.0,0.0,0.0,3793.89,1.0
2024-06-03 19:00:00,37858.7,0.0,10.0,10.0,0.0,0.0,0.0,3785.87,1.0
2024-06-03 20:00:00,37872.5,0.0,10.0,10.0,0.0,0.0,0.0,3787.25,1.0
2024-06-03 21:00:00,37873.6,0.0,10.0,10.0,0.0,0.0,0.0,3787.36,1.0
2024-06-03 22:00:00,37908.0,0.0,10.0,10.0,0.0,0.0,0.0,3790.8,1.0
2024-06-03 23:00:00,37807.2,0.0,10.0,10.0,0.0,0.0,0.0,3780.72,1.0
2024-06-04 00:00:00,37709.1,0.0,10.0,10.0,0.0,0.0,0.0,3770.91,1.0
2024-06-04 01:00:00,37858.1,0.0,10.0,10.0,0.0,0.0,0.0,3785.81,1.0
2024-06-04 02:00:00,37827.4,0.0,10.0,10.0,0.0,0.0,0.0,3782.74,1.0
2024-06-04 03:00:00,37886.7,0.0,10.0,10.0,0.0,0.0,0.0,3788.67,1.0
2024-06-04 04:00:00,37785.6,0.0,10.0,10.0,0.0,0.0,0.0,3778.56,1.0
2024-06-04 05:00:00,37738.4,0.0,10.0,10.0,0.0,0.0,0.0,3773.84,1.0
2024-06-04 06:00:00,37781.5,0.0,10.0,10.0,0.0,0.0,0.0,3778.15,1.0
2024-06-04 07:00:00,37886.7,0.0,10.0,10.0,0.0,0.0,0.0,3788.67,1.0
2024-06-04 08:00:00,37736.5,0.0,10.0,10.0,0.0,0.0,0.0,3773.65,1.0
2024-06-04 09:00:00,37601.3,0.0,10.0,10.0,0.0,0.0,0.0,3760.13,1.0
2024-06-04 10:00:00,37776.8,0.0,10.0,10.0,0.0,0.0,0.0,3777.68,1.0
2024-06-04 11:00:00,37765.4,0.0,10.0,10.0,0.0,0.0,0.0,3776.54,1.0
2024-06-04 12:00:00,37731.4,0.0,10.0,10.0,0.0,0.0,0.0,3773.14,1.0
2024-06-04 13:00:00,37948.7,0.0,10.0,10.0,0.0,0.0,0.0,3794.87,1.0
2024-06-04 14:00:00,37913.8,0.0,10.0,10.0,0.0,0.0,0.0,3791.38,1.0
2024-06-04 15:00:00,38230.9,0.0,10.0,10.0,0.0,0.0,0.0,3823.09,1.0
